final_rank,content_id,client_id,final_refresh_score,best_model_name,best_model_probability,baseline_refresh_score,confidence,suggested_action,final_reason_codes,is_declining_label,impressions_90d,clicks_90d,sessions_90d,avg_position,ctr,content_age_days,days_since_last_update,word_count,trend_direction,competition_level,content_type,main_intent,age_tier,freshness_tier,word_count_tier,impression_tier,position_tier
3947,content_61cea1597438,client_19581e27de,66.58376572116566,random_forest,0.638299573305151,0.6893034745181406,medium,refresh,page_one_decay_risk|low_ctr_visible_page|visible_model_opportunity|ctr_review_candidate,0,1841,2,6,4.7,0.11,330,104,0.0,stable,LOW,keyword article,transactional,181-365,91-180,unknown,moderate,page_1
3948,content_c59decdcd0df,client_6208ef0f77,66.58329279891713,random_forest,0.7048422592756269,0.5443894868333333,high,refresh_and_review_engagement,low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,0,1469,1,72,35.3,0.07,223,104,5664.0,stable,LOW,keyword article,informational,181-365,91-180,3500+,moderate,page_3_5
3949,content_e69b16c41b05,client_6208ef0f77,66.58268925560648,random_forest,0.7414302126958048,0.4646990262222222,medium,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,4959,2,7,40.2,0.04,111,20,3829.0,down,LOW,keyword article,informational,91-180,0-30,3500+,good,page_3_5
3950,content_420535f56d33,client_19581e27de,66.58266202409585,random_forest,0.6694947948130127,0.6213403378968253,medium,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,1249,0,3,13.6,0.0,148,104,0.0,down,MEDIUM,keyword article,commercial,91-180,91-180,unknown,moderate,striking
3951,content_50096ce97c93,client_3fdba35f04,66.58188358296381,random_forest,0.7297124038629837,0.4901899462131518,medium,refresh,declining_with_demand|model_decline_risk,1,308,1,12,11.6,0.32,223,104,1600.0,down,LOW,keyword article,transactional,181-365,91-180,1000-2000,moderate,striking
3952,content_dee4268ec163,client_19581e27de,66.5816230148236,random_forest,0.6826972845209751,0.5925590839880952,medium,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,4263,5,9,6.3,0.12,98,20,3218.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,good,page_1
3953,content_db91a31e8883,client_3fdba35f04,66.58154850154044,random_forest,0.7332713734692294,0.4824297284314058,medium,refresh,declining_with_demand|model_decline_risk,1,369,2,3,23.3,0.54,310,104,1203.0,down,HIGH,keyword article,informational,181-365,91-180,1000-2000,moderate,page_3_5
3954,content_a2f0303f2130,client_3fdba35f04,66.5813523719804,random_forest,0.7002705232616638,0.5542842568735827,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,8209,4,11,14.7,0.05,131,14,2729.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,good,striking
3955,content_b9679cecf73d,client_3fdba35f04,66.57968138157342,random_forest,0.7436927723777502,0.459678646845238,high,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,711,0,11,33.9,0.0,223,41,1535.0,down,HIGH,keyword article,commercial,181-365,31-90,1000-2000,moderate,page_3_5
3956,content_89f02a30a08c,client_6208ef0f77,66.57967345112257,random_forest,0.676424069826599,0.6061586055362811,high,refresh_and_review_ctr,low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,0,1465,1,112,14.8,0.07,236,104,8085.0,stable,LOW,keyword article,informational,181-365,91-180,3500+,moderate,striking
3957,content_abf6c3d94892,client_7f2253d7e2,66.57771388396179,random_forest,0.7006100192136919,0.5534318063081065,medium,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,2737,5,6,6.9,0.18,110,20,2897.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,moderate,page_1
3958,content_cad53a20ddd0,client_3fdba35f04,66.57701275758563,random_forest,0.7764450387498403,0.3882763034503967,medium,refresh,general_refresh_review|model_decline_risk,0,97,0,3,34.6,0.0,139,104,1417.0,stable,MEDIUM,keyword article,commercial,91-180,91-180,1000-2000,low,page_3_5
3959,content_9edb1f8ff902,client_6208ef0f77,66.57618486620514,random_forest,0.6427698379498932,0.6793334771700681,high,refresh,low_engagement_visible_page|visible_model_opportunity|engagement_review_candidate,0,35073,13,247,42.5,0.04,153,104,6884.0,up,LOW,keyword article,informational,91-180,91-180,3500+,excellent,page_3_5
3960,content_f85ae90352df,client_7f2253d7e2,66.57581944551632,random_forest,0.6933669317361063,0.5691449782284581,high,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,3097,18,23,6.2,0.58,96,20,2849.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,good,page_1
3961,content_f648583e8318,client_19581e27de,66.56920525017543,random_forest,0.6013793685074758,0.7692457078231293,high,refresh_and_review_ctr,declining_with_demand|page_one_decay_risk|low_ctr_visible_page|visible_model_opportunity|ctr_review_candidate,1,3902,10,13,3.9,0.26,330,104,0.0,down,LOW,keyword article,transactional,181-365,91-180,unknown,good,page_1
3962,content_ca557aec1c04,client_6208ef0f77,66.56512403802867,random_forest,0.7471191425010103,0.4517647477644557,medium,refresh,declining_with_demand|page_one_decay_risk|model_decline_risk,1,185,0,20,7.7,0.0,223,104,6016.0,down,LOW,keyword article,informational,181-365,91-180,3500+,low,page_1
3963,content_7c20ee05364f,client_6208ef0f77,66.56447265828014,random_forest,0.6933036041913075,0.568929904,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,1004,2,19,16.4,0.2,229,104,5721.0,down,LOW,keyword article,informational,181-365,91-180,3500+,moderate,striking
3964,content_0ed35b5fad8c,client_7f2253d7e2,66.5632119916911,random_forest,0.7330043104382008,0.4824408619481292,medium,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,2747,1,3,28.6,0.04,110,20,2329.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,moderate,page_3_5
3965,content_7e5fecdb942f,client_3fdba35f04,66.56254434715474,random_forest,0.7305955078279561,0.4876653540510204,medium,refresh,declining_with_demand|model_decline_risk|visible_model_opportunity,1,1297,7,9,6.5,0.54,95,20,1488.0,down,HIGH,keyword article,transactional,91-180,0-30,1000-2000,moderate,page_1
3966,content_3523f5fdc859,client_8527a891e2,66.56037276186846,random_forest,0.6381256795510797,0.6889544338321996,high,refresh,page_one_decay_risk|low_ctr_visible_page|visible_model_opportunity|ctr_review_candidate,0,2436,2,12,7.1,0.08,310,104,3229.0,stable,LOW,keyword article,informational,181-365,91-180,2000-3500,moderate,page_1
3967,content_b6529c896eb2,client_19581e27de,66.55891553138677,random_forest,0.5576373744391833,0.8641755047619047,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|low_engagement_visible_page|visible_model_opportunity|ctr_review_candidate|engagement_review_candidate,1,14924,37,43,6.5,0.25,148,104,0.0,down,MEDIUM,keyword article,transactional,91-180,91-180,unknown,good,page_1
3968,content_3efa3a7c46bb,client_f74efabef1,66.5588126508966,random_forest,0.6598411415226013,0.6416196428049887,high,refresh_and_review_ctr,low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,0,8878,8,23,8.8,0.09,134,20,3188.0,up,LOW,keyword article,informational,91-180,0-30,2000-3500,good,page_1
3969,content_c3111dcf8bec,client_19581e27de,66.55488167041652,random_forest,0.5905265849011372,0.7924324909297052,high,refresh_and_review_ctr,declining_with_demand|page_one_decay_risk|low_ctr_visible_page|visible_model_opportunity|ctr_review_candidate,1,6088,4,10,8.1,0.07,330,104,0.0,down,LOW,keyword article,transactional,181-365,91-180,unknown,good,page_1
3970,content_a9083bf25f03,client_19581e27de,66.55219298015045,random_forest,0.6011805083052882,0.7691495210884355,medium,refresh,page_one_decay_risk|low_ctr_visible_page|visible_model_opportunity|ctr_review_candidate,0,4446,2,6,7.1,0.04,236,104,0.0,up,LOW,keyword article,informational,181-365,91-180,unknown,good,page_1
3971,content_33c118b15a60,client_6208ef0f77,66.54995007549532,random_forest,0.6638720374927405,0.6325665163942744,high,refresh_and_review_engagement,low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,0,4702,3,342,35.0,0.06,229,104,4421.0,stable,LOW,keyword article,informational,181-365,91-180,3500+,good,page_3_5
3972,content_bb7eaf808751,client_6208ef0f77,66.548530909495,random_forest,0.6804233948797415,0.5964811475994898,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate|engagement_review_candidate,1,1291,2,47,14.8,0.15,236,104,6326.0,down,LOW,keyword article,transactional,181-365,91-180,3500+,moderate,striking
3973,content_e41f0e70fded,client_6208ef0f77,66.54851802687311,random_forest,0.6388696589579602,0.6869656163616781,high,refresh_and_review_ctr,declining_with_demand|page_one_decay_risk|low_ctr_visible_page|visible_model_opportunity|ctr_review_candidate,1,2857,10,25,9.9,0.35,229,104,6136.0,down,LOW,keyword article,informational,181-365,91-180,3500+,moderate,page_1
3974,content_9f27879302d7,client_19581e27de,66.5484630151137,random_forest,0.6531843374162538,0.6557931382653062,medium,refresh_and_review_ctr,page_one_decay_risk|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,0,1410,0,2,6.2,0.0,330,104,0.0,stable,LOW,keyword article,transactional,181-365,91-180,unknown,moderate,page_1
3975,content_b8f9016c5f43,client_6208ef0f77,66.54781465714106,random_forest,0.7363789437631553,0.4746134915646258,medium,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|model_decline_risk|engagement_review_candidate,1,431,0,65,26.1,0.0,223,104,5683.0,down,LOW,keyword article,informational,181-365,91-180,3500+,moderate,page_3_5
3976,content_a35bb2d3d884,client_6208ef0f77,66.5458923415095,random_forest,0.6797465490595472,0.5978729258185941,high,refresh_and_review_engagement,low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,0,1576,2,341,20.3,0.13,287,104,5141.0,stable,LOW,keyword article,informational,181-365,91-180,3500+,moderate,page_3_5
3977,content_3cb440ad45cf,client_19581e27de,66.54538832186789,random_forest,0.6505009849051345,0.6615405956717688,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,8308,20,18,3.0,0.24,126,20,3316.0,down,LOW,keyword article,commercial,91-180,0-30,2000-3500,good,page_1
3978,content_e67f153224ea,client_7f2253d7e2,66.54420057990637,random_forest,0.7884329783457436,0.3611513893849206,medium,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,559,0,2,19.1,0.0,169,20,3644.0,down,unknown,keyword article,unknown,91-180,0-30,3500+,moderate,striking
3979,content_a4ac73a69234,client_a88a7902cb,66.5434588773014,random_forest,0.6917194438649622,0.5717257841567461,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,1409,6,22,12.2,0.43,105,28,2873.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,moderate,striking
3980,content_556752afc87c,client_7f2253d7e2,66.54281981038609,random_forest,0.7685302551194468,0.4044473875629252,medium,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,730,1,4,10.7,0.14,147,20,4029.0,down,LOW,keyword article,commercial,91-180,0-30,3500+,moderate,striking
3981,content_dc32b4751ccc,client_6208ef0f77,66.54147261413918,random_forest,0.6928321854839801,0.5692409581094104,high,refresh_and_review_ctr,low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,0,874,1,26,11.7,0.11,229,104,5837.0,stable,LOW,keyword article,informational,181-365,91-180,3500+,moderate,striking
3982,content_6c7a8b388c2d,client_6208ef0f77,66.54110768389951,random_forest,0.7387907774327118,0.469152991843254,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate|engagement_review_candidate,1,1462,2,50,11.3,0.14,118,20,3953.0,down,LOW,keyword article,informational,91-180,0-30,3500+,moderate,striking
3983,content_878993918fc2,client_4e07408562,66.54029228098526,random_forest,0.6570288468153632,0.647167397420635,medium,refresh_and_review_ctr,declining_with_demand|page_one_decay_risk|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,1231,1,3,4.5,0.08,487,104,0.0,down,LOW,keyword article,informational,365+,91-180,unknown,moderate,page_1
3984,content_0df0ba8dd50f,client_19581e27de,66.53945351575008,random_forest,0.6081570878872803,0.7535614534297053,high,refresh_and_review_ctr,declining_with_demand|page_one_decay_risk|low_ctr_visible_page|visible_model_opportunity|ctr_review_candidate,1,3417,4,11,4.8,0.12,236,104,0.0,down,LOW,keyword article,informational,181-365,91-180,unknown,good,page_1
3985,content_e11a2c8b9da9,client_6208ef0f77,66.5351199331274,random_forest,0.6375810849377184,0.6893547523724489,high,refresh,low_engagement_visible_page|visible_model_opportunity|engagement_review_candidate,0,9957,8,155,31.6,0.08,229,104,5963.0,stable,LOW,keyword article,transactional,181-365,91-180,3500+,good,page_3_5
3986,content_4a4734826038,client_3fdba35f04,66.53484280512104,random_forest,0.7639827339268738,0.4141016448469388,medium,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,631,1,7,6.1,0.16,117,20,1418.0,down,LOW,keyword article,informational,91-180,0-30,1000-2000,moderate,page_1
3987,content_2dedfc7a17be,client_3fdba35f04,66.53353786782232,random_forest,0.6850214106131598,0.586002391255102,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,5325,4,13,13.0,0.08,165,20,3073.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,good,striking
3988,content_cea376a65130,client_7f2253d7e2,66.53317336103102,random_forest,0.6757039488036035,0.6062801862811791,high,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|engagement_review_candidate,1,4557,50,54,5.6,1.1,92,20,2855.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,good,page_1
3989,content_fa3aad50d0be,client_19581e27de,66.53286356497314,random_forest,0.7325684403289882,0.4824459163554422,medium,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate,1,1728,1,4,12.7,0.06,98,20,3558.0,down,LOW,keyword article,informational,91-180,0-30,3500+,moderate,striking
3990,content_eb4699c6e5be,client_6208ef0f77,66.52815948831112,random_forest,0.7211059882864792,0.5072595166765873,high,refresh_and_review_ctr,low_ctr_visible_page|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate|engagement_review_candidate,0,552,0,56,20.0,0.0,223,104,5599.0,stable,LOW,keyword article,informational,181-365,91-180,3500+,moderate,page_3_5
3991,content_1145e63f878f,client_6208ef0f77,66.52701124189491,random_forest,0.6829704207286715,0.590265472875,high,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|low_engagement_visible_page|model_decline_risk|visible_model_opportunity|ctr_review_candidate|engagement_review_candidate,1,1253,0,167,15.7,0.0,300,104,7024.0,down,LOW,keyword article,commercial,181-365,91-180,3500+,moderate,striking
3992,content_0f17f64a6c72,client_3fdba35f04,66.52640494635995,random_forest,0.7384664598996971,0.4694018375408163,medium,refresh,declining_with_demand|model_decline_risk,1,240,1,17,13.4,0.42,284,104,1433.0,down,MEDIUM,keyword article,transactional,181-365,91-180,1000-2000,low,striking
3993,content_d8231d0777d3,client_7f2253d7e2,66.52355315143042,random_forest,0.7977668816218345,0.3401841595297619,medium,refresh,declining_with_demand|model_decline_risk,1,415,0,1,17.1,0.0,169,20,4428.0,down,unknown,keyword article,unknown,91-180,0-30,3500+,moderate,striking
